tempo,posicao,velocidade,aceleracao
0.0558,9999.9847,-0.5474,-9.8100
0.0559,9999.9846,-0.5484,-9.8100
0.0560,9999.9846,-0.5494,-9.8100
0.0561,9999.9845,-0.5503,-9.8100
0.0562,9999.9845,-0.5513,-9.8100
0.0563,9999.9844,-0.5523,-9.8100
0.0564,9999.9844,-0.5533,-9.8100
0.0565,9999.9843,-0.5543,-9.8100
0.0566,9999.9843,-0.5552,-9.8100
0.0567,9999.9842,-0.5562,-9.8100
0.0568,9999.9841,-0.5572,-9.8100
0.0569,9999.9841,-0.5582,-9.8100
0.0570,9999.9840,-0.5592,-9.8100
0.0571,9999.9840,-0.5602,-9.8100
0.0572,9999.9839,-0.5611,-9.8100
0.0573,9999.9839,-0.5621,-9.8100
0.0574,9999.9838,-0.5631,-9.8100
0.0575,9999.9838,-0.5641,-9.8100
0.0576,9999.9837,-0.5651,-9.8100
0.0577,9999.9836,-0.5660,-9.8100
0.0578,9999.9836,-0.5670,-9.8100
0.0579,9999.9835,-0.5680,-9.8100
0.0580,9999.9835,-0.5690,-9.8100
0.0581,9999.9834,-0.5700,-9.8100
0.0582,9999.9834,-0.5709,-9.8100
0.0583,9999.9833,-0.5719,-9.8100
0.0584,9999.9832,-0.5729,-9.8100
0.0585,9999.9832,-0.5739,-9.8100
0.0586,9999.9831,-0.5749,-9.8100
0.0587,9999.9831,-0.5758,-9.8100
0.0588,9999.9830,-0.5768,-9.8100
0.0589,9999.9830,-0.5778,-9.8100
0.0590,9999.9829,-0.5788,-9.8100
0.0591,9999.9828,-0.5798,-9.8100
0.0592,9999.9828,-0.5808,-9.8100
0.0593,9999.9827,-0.5817,-9.8100
0.0594,9999.9827,-0.5827,-9.8100
0.0595,9999.9826,-0.5837,-9.8100
0.0596,9999.9825,-0.5847,-9.8100
0.0597,9999.9825,-0.5857,-9.8100
0.0598,9999.9824,-0.5866,-9.8100
0.0599,9999.9824,-0.5876,-9.8100
0.0600,9999.9823,-0.5886,-9.8100
0.0601,9999.9823,-0.5896,-9.8100
